,Name,Link,Distance,Date,id_course,nom,annee,nb_pts_mont,pays,type_partic,pct_route,pct_piste,pct_sentier,challenge,championnat,inscr_nb,inscr_dt_min,inscr_dt_max,inscr_sur_place,inscr_tarif,inscr_tarif_devise,nb_etp,latitude,longitude,pays_arrivee,ville_depart,ville_arrivee,pays_depart,inscr_site,heure_depart,dist_tot,deniv_tot,deniv_neg_tot,nb_pts,temps_max
0,Chianti Trail Ultra 2020 - Cut Chianti Trail Ultra 73k 73.30 K,https://itra.run/race/9509,73.30 km, 01/01/2020,9509,CUT Chianti Trail Ultra 73K,2020,4,IT,solo,2,80,18,,,350,0000-00-00,0000-00-00,0,65.0,EUR,1,43.4871,11.3747,IT,Radda in Chianti,Radda in Chianti,IT,https://www.chiantiultratrail.com,2020-01-01 00:00:00,73.30,2720,2720,3,50400
1,Chianti Trail Ultra 2020 - Cut Chianti Trail Ultra 73k 73.30 K,https://itra.run/race/9509,73.30 km, 01/01/2020,9509,CUT Chianti Trail Ultra 73K,2020,4,IT,solo,2,80,18,,,350,0000-00-00,0000-00-00,0,65.0,EUR,1,43.4871,11.3747,IT,Radda in Chianti,Radda in Chianti,IT,https://www.chiantiultratrail.com,2020-01-01 00:00:00,73.30,2720,2720,3,50400
2,Chianti Trail Ultra 2021 - Cut Chianti Trail Ultra 73k 73.00 K,https://itra.run/race/9509,73.00 km, 15/05/2021,9509,CUT Chianti Trail Ultra 73K,2020,4,IT,solo,2,80,18,,,350,0000-00-00,0000-00-00,0,65.0,EUR,1,43.4871,11.3747,IT,Radda in Chianti,Radda in Chianti,IT,https://www.chiantiultratrail.com,2020-01-01 00:00:00,73.30,2720,2720,3,50400
3,Chianti Trail Ultra 2021 - Cut Chianti Trail Ultra 73k 73.00 K,https://itra.run/race/9509,73.00 km, 15/05/2021,9509,CUT Chianti Trail Ultra 73K,2020,4,IT,solo,2,80,18,,,350,0000-00-00,0000-00-00,0,65.0,EUR,1,43.4871,11.3747,IT,Radda in Chianti,Radda in Chianti,IT,https://www.chiantiultratrail.com,2020-01-01 00:00:00,73.30,2720,2720,3,50400
4,New Year Ne Mountain Race  2020 - Challenge - Solo 27.80 K,https://itra.run/race/13893,27.80 km, 01/01/2020,13893,Challenge - Solo,2020,6,HK,solo,10,5,85,,,200,2019-06-01,2019-12-23,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=17320793677953605,2020-01-01 09:15:00,27.80,1630,1660,1,23400
5,New Year Ne Mountain Race  2020 - Challenge - Solo 27.80 K,https://itra.run/race/13893,27.80 km, 01/01/2020,13893,Challenge - Solo,2020,6,HK,solo,10,5,85,,,200,2019-06-01,2019-12-23,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=17320793677953605,2020-01-01 09:15:00,27.80,1630,1660,1,23400
6,New Year Ne Mountain Race 2021 2021 - Challenge - Solo 23.60 K,https://itra.run/race/13893,23.60 km, 01/01/2021,13893,Challenge - Solo,2020,6,HK,solo,10,5,85,,,200,2019-06-01,2019-12-23,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=17320793677953605,2020-01-01 09:15:00,27.80,1630,1660,1,23400
7,New Year Ne Mountain Race 2021 2021 - Challenge - Solo 23.60 K,https://itra.run/race/13893,23.60 km, 01/01/2021,13893,Challenge - Solo,2020,6,HK,solo,10,5,85,,,200,2019-06-01,2019-12-23,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=17320793677953605,2020-01-01 09:15:00,27.80,1630,1660,1,23400
8,New Year Ne Mountain Race  2020 - Challenge - Team 27.80 K,https://itra.run/race/13895,27.80 km, 01/01/2020,13895,Challenge - Team,2020,6,HK,team,10,5,85,,,100,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=9508423206478427,2020-01-01 09:15:00,27.80,1630,1660,1,23400
9,New Year Ne Mountain Race  2020 - Challenge - Team 27.80 K,https://itra.run/race/13895,27.80 km, 01/01/2020,13895,Challenge - Team,2020,6,HK,team,10,5,85,,,100,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=9508423206478427,2020-01-01 09:15:00,27.80,1630,1660,1,23400
10,New Year Ne Mountain Race 2021 2021 - Challenge - Team 23.60 K,https://itra.run/race/13895,23.60 km, 01/01/2021,13895,Challenge - Team,2020,6,HK,team,10,5,85,,,100,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=9508423206478427,2020-01-01 09:15:00,27.80,1630,1660,1,23400
11,New Year Ne Mountain Race 2021 2021 - Challenge - Team 23.60 K,https://itra.run/race/13895,23.60 km, 01/01/2021,13895,Challenge - Team,2020,6,HK,team,10,5,85,,,100,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=9508423206478427,2020-01-01 09:15:00,27.80,1630,1660,1,23400
12,New Year Ne Mountain Race  2020 - Elite - Solo 33.30 K,https://itra.run/race/13897,33.30 km, 01/01/2020,13897,Elite - Solo,2020,6,HK,solo,15,5,80,,,200,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=9508423206478427,2020-01-01 09:00:00,33.30,1910,1950,2,28800
13,New Year Ne Mountain Race  2020 - Elite - Solo 33.30 K,https://itra.run/race/13897,33.30 km, 01/01/2020,13897,Elite - Solo,2020,6,HK,solo,15,5,80,,,200,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=9508423206478427,2020-01-01 09:00:00,33.30,1910,1950,2,28800
14,New Year Ne Mountain Race 2021 2021 - Elite - Solo 36.80 K,https://itra.run/race/13897,36.80 km, 01/01/2021,13897,Elite - Solo,2020,6,HK,solo,15,5,80,,,200,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=9508423206478427,2020-01-01 09:00:00,33.30,1910,1950,2,28800
15,New Year Ne Mountain Race 2021 2021 - Elite - Solo 36.80 K,https://itra.run/race/13897,36.80 km, 01/01/2021,13897,Elite - Solo,2020,6,HK,solo,15,5,80,,,200,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=9508423206478427,2020-01-01 09:00:00,33.30,1910,1950,2,28800
16,New Year Ne Mountain Race  2020 - Elite - Team 33.30 K,https://itra.run/race/13899,33.30 km, 01/01/2020,13899,Elite - Team,2020,6,HK,team,15,5,80,,,100,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=519093599191961,2020-01-01 09:00:00,33.30,1910,1950,2,28800
17,New Year Ne Mountain Race  2020 - Elite - Team 33.30 K,https://itra.run/race/13899,33.30 km, 01/01/2020,13899,Elite - Team,2020,6,HK,team,15,5,80,,,100,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=519093599191961,2020-01-01 09:00:00,33.30,1910,1950,2,28800
18,New Year Ne Mountain Race 2021 2021 - Elite - Team 36.80 K,https://itra.run/race/13899,36.80 km, 01/01/2021,13899,Elite - Team,2020,6,HK,team,15,5,80,,,100,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=519093599191961,2020-01-01 09:00:00,33.30,1910,1950,2,28800
19,New Year Ne Mountain Race 2021 2021 - Elite - Team 36.80 K,https://itra.run/race/13899,36.80 km, 01/01/2021,13899,Elite - Team,2020,6,HK,team,15,5,80,,,100,2019-06-01,2019-12-21,1,0.0,0,1,22.4741,114.235,,Hok Tau,Tai Mei Tuk,,https://endurancecui.active.com/new/events/62679753/select-race?_p=519093599191961,2020-01-01 09:00:00,33.30,1910,1950,2,28800
20,Ultramaratona Caminhos De Caravaggio 2020 - U M C C 217km Solo 217.60 K,https://itra.run/race/21377,217.60 km, 01/01/2020,21377,U M C C 217km SOLO,2020,,BR,solo,18,80,2,,,200,2019-08-12,2020-03-21,1,0.0,0,1,-29.2265,-51.3468,,CANELA,FARROUPILHA,,http://www.ultracaminhosdecaravaggio.com.br/,2020-01-01 08:00:00,217.60,5620,5750,-1,216000
21,Ultramaratona Caminhos De Caravaggio 2020 - U M C C 217km Solo 217.60 K,https://itra.run/race/21377,217.60 km, 01/01/2020,21377,U M C C 217km SOLO,2020,,BR,solo,18,80,2,,,200,2019-08-12,2020-03-21,1,0.0,0,1,-29.2265,-51.3468,,CANELA,FARROUPILHA,,http://www.ultracaminhosdecaravaggio.com.br/,2020-01-01 08:00:00,217.60,5620,5750,-1,216000
22,Ultramaratona Caminhos De Caravaggio 2021 - U M C C 217km Solo 218.60 K,https://itra.run/race/21377,218.60 km, 20/05/2021,21377,U M C C 217km SOLO,2020,,BR,solo,18,80,2,,,200,2019-08-12,2020-03-21,1,0.0,0,1,-29.2265,-51.3468,,CANELA,FARROUPILHA,,http://www.ultracaminhosdecaravaggio.com.br/,2020-01-01 08:00:00,217.60,5620,5750,-1,216000
23,Ultramaratona Caminhos De Caravaggio 2021 - U M C C 217km Solo 218.60 K,https://itra.run/race/21377,218.60 km, 20/05/2021,21377,U M C C 217km SOLO,2020,,BR,solo,18,80,2,,,200,2019-08-12,2020-03-21,1,0.0,0,1,-29.2265,-51.3468,,CANELA,FARROUPILHA,,http://www.ultracaminhosdecaravaggio.com.br/,2020-01-01 08:00:00,217.60,5620,5750,-1,216000
24,Ultra Trail Cote D'azur Mercantour 2020 - Utcam 10km 9.30 K,https://itra.run/race/17809,9.30 km, 01/01/2020,17809,UTCAM 10km,2020,8,FR,solo,2,4,94,,,0,0000-00-00,0000-00-00,0,0.0,0,1,44.0701,7.2565,,Saint Martin Vesubie,,,,2020-01-01 00:00:00,9.30,650,650,0,9000
25,La Mythik 2020 - La Mythik Yole 16.90 K,https://itra.run/race/22731,16.90 km, 01/01/2020,22731,LA MYTHIK YOLE,2020,7,FR,solo,15,0,85,,,400,2019-10-28,2020-01-22,0,0.0,0,1,16.0652,-61.7334,,LE PRECHEUR,GRAND RIVIERE,,https://tchimberaid.com/#,2020-01-01 06:30:00,16.90,1090,1120,1,25200
26,La Mythik 2020 - La Mythik Yole 16.90 K,https://itra.run/race/22731,16.90 km, 01/01/2020,22731,LA MYTHIK YOLE,2020,7,FR,solo,15,0,85,,,400,2019-10-28,2020-01-22,0,0.0,0,1,16.0652,-61.7334,,LE PRECHEUR,GRAND RIVIERE,,https://tchimberaid.com/#,2020-01-01 06:30:00,16.90,1090,1120,1,25200
27,La Mythik 2021 - La Mythik Yole 23.00 K,https://itra.run/race/22731,23.00 km, 06/02/2021,22731,LA MYTHIK YOLE,2020,7,FR,solo,15,0,85,,,400,2019-10-28,2020-01-22,0,0.0,0,1,16.0652,-61.7334,,LE PRECHEUR,GRAND RIVIERE,,https://tchimberaid.com/#,2020-01-01 06:30:00,16.90,1090,1120,1,25200
28,La Mythik 2021 - La Mythik Yole 23.00 K,https://itra.run/race/22731,23.00 km, 06/02/2021,22731,LA MYTHIK YOLE,2020,7,FR,solo,15,0,85,,,400,2019-10-28,2020-01-22,0,0.0,0,1,16.0652,-61.7334,,LE PRECHEUR,GRAND RIVIERE,,https://tchimberaid.com/#,2020-01-01 06:30:00,16.90,1090,1120,1,25200
29,Liuzhou100km  2020 - Liuzhou100---30km 31.30 K,https://itra.run/race/22991,31.30 km, 01/01/2020,22991,liuzhou100---30KM,2020,3,CN,solo,30,20,50,,,500,2019-11-08,2019-12-19,0,0.0,0,1,24.3211,109.407,,liuzhou ,liuzhou,,https://mp.weixin.qq.com/s/T5Q_RT-xBmWH7mbGyTz3cQ,2020-01-01 06:30:00,31.30,830,840,1,16020
30,Liuzhou100km  2020 - Liuzhou100-50km 51.90 K,https://itra.run/race/22993,51.90 km, 01/01/2020,22993,liuzhou100-50KM,2020,0,CN,solo,40,20,40,,,1,2019-11-08,2019-11-18,0,0.0,0,1,24.3211,109.407,,liuzhou ,liuzhou,,https://mp.weixin.qq.com/s/T5Q_RT-xBmWH7mbGyTz3cQ,2020-01-01 06:30:00,51.90,1570,1570,2,43620
31,Liuzhou100km  2020 - 100km  99.60 K,https://itra.run/race/22995,99.60 km, 01/01/2020,22995,100KM ,2020,3,CN,solo,30,20,50,,,1000,2019-11-08,2019-12-19,0,0.0,0,1,24.3211,109.407,,liuzhou,liuzhou,,https://mp.weixin.qq.com/s/T5Q_RT-xBmWH7mbGyTz3cQ,2020-01-01 06:30:00,99.60,2880,2880,4,89760
32,Gran Trail Rensen 2020 - Gtr23 22.70 K,https://itra.run/race/2781,22.70 km, 01/01/2020,2781,GTR23,2020,8,IT,solo,8,90,2,,,250,2020-01-30,2020-05-27,0,0.0,0,1,44.4025,8.68313,,Arenzano,,,http://www.wedosport.net/,2020-01-01 00:00:00,22.70,1590,1590,1,20700
33,Ftc  Ultra Trail Running  Race 2020 - Ftc Ultra Trail Running Race 46.00 K,https://itra.run/race/23319,46.00 km, 01/01/2020,23319,FTC ULTRA TRAIL RUNNING RACE,2020,3,CN,solo,20,50,30,,,800,2019-11-19,2019-12-03,1,0.0,0,1,23.4056,113.215,,Huadu,Huadu,,https://iranshao.com/races/16023#banner_id=pr0210100,2020-01-01 08:30:00,46.00,1674,1650,1,43200
34,Quan2 Mt Xiang Race 2020 - New Year 30 Km 30.00 K,https://itra.run/race/23379,30.00 km, 01/01/2020,23379,New Year 30 km,2020,5,CN,solo,10,20,70,,,20,0000-00-00,0000-00-00,1,0.0,0,1,39.9062,116.391,,Beijing,Beijing,,,2020-01-01 08:00:00,30.00,1210,1210,1,16200
35,Desafio Galayos 2020 - 25k Desafío Galayos 25.00 K,https://itra.run/race/14251,25.00 km, 01/01/2020,14251,25K DESAFÍO GALAYOS,2020,11,ES,solo,5,35,60,,,100,2020-01-15,2020-05-31,1,0.0,0,1,40.2223,-5.14029,,GUISANDO,GUISANDO,,http://desafiogalayos.com/inscripciones/,2020-01-01 08:00:00,25.00,1950,1950,2,28800
36,Wuxi New Year Blessing Ultra Trail 2020 - Wuxi 25km 25.40 K,https://itra.run/race/23623,25.40 km, 01/01/2020,23623,WUXI 25KM,2020,6,CN,solo,20,40,40,,,300,0000-00-00,0000-00-00,0,0.0,0,1,19.0694,110.261,,hui shan,hui shan,,,2020-01-01 07:30:00,25.40,1530,1530,1,28800
37,Wuxi New Year Blessing Ultra Trail 2020 - Wuxi 25km 25.40 K,https://itra.run/race/23623,25.40 km, 01/01/2020,23623,WUXI 25KM,2020,6,CN,solo,20,40,40,,,300,0000-00-00,0000-00-00,0,0.0,0,1,19.0694,110.261,,hui shan,hui shan,,,2020-01-01 07:30:00,25.40,1530,1530,1,28800
38,Wuxi New Year Blessing Ultra Trail 2021 - Wuxi 25km 24.30 K,https://itra.run/race/23623,24.30 km, 01/01/2021,23623,WUXI 25KM,2020,6,CN,solo,20,40,40,,,300,0000-00-00,0000-00-00,0,0.0,0,1,19.0694,110.261,,hui shan,hui shan,,,2020-01-01 07:30:00,25.40,1530,1530,1,28800
39,Wuxi New Year Blessing Ultra Trail 2021 - Wuxi 25km 24.30 K,https://itra.run/race/23623,24.30 km, 01/01/2021,23623,WUXI 25KM,2020,6,CN,solo,20,40,40,,,300,0000-00-00,0000-00-00,0,0.0,0,1,19.0694,110.261,,hui shan,hui shan,,,2020-01-01 07:30:00,25.40,1530,1530,1,28800
40,Sardinia Trail 2020 98.90 K,https://itra.run/race/12149,98.90 km, 01/01/2020,12149,SARDINIA TRAIL,2020,5,IT,solo,10,40,50,,,100,2019-08-30,2020-09-30,0,500.0,EUR,3,39.9265,9.70144,IT,Arbatax,Arbatax,IT,http://www.sardiniatrail.com/page.php?page_id=25,2020-10-16 09:00:00,98.90,3680,4060,3,0
41,Sardinia Trail 2020 98.90 K,https://itra.run/race/12149,98.90 km, 01/01/2020,12149,SARDINIA TRAIL,2020,5,IT,solo,10,40,50,,,100,2019-08-30,2020-09-30,0,500.0,EUR,3,39.9265,9.70144,IT,Arbatax,Arbatax,IT,http://www.sardiniatrail.com/page.php?page_id=25,2020-10-16 09:00:00,98.90,3680,4060,3,0
42,Sardinia Trail 2021 101.50 K,https://itra.run/race/12149,101.50 km, 14/05/2021,12149,SARDINIA TRAIL,2020,5,IT,solo,10,40,50,,,100,2019-08-30,2020-09-30,0,500.0,EUR,3,39.9265,9.70144,IT,Arbatax,Arbatax,IT,http://www.sardiniatrail.com/page.php?page_id=25,2020-10-16 09:00:00,98.90,3680,4060,3,0
43,Sardinia Trail 2021 101.50 K,https://itra.run/race/12149,101.50 km, 14/05/2021,12149,SARDINIA TRAIL,2020,5,IT,solo,10,40,50,,,100,2019-08-30,2020-09-30,0,500.0,EUR,3,39.9265,9.70144,IT,Arbatax,Arbatax,IT,http://www.sardiniatrail.com/page.php?page_id=25,2020-10-16 09:00:00,98.90,3680,4060,3,0
44,New Year Marathon Almaty 2020 - Marathon 42.60 K,https://itra.run/race/11241,42.60 km, 01/01/2020,11241,Marathon,2020,1,KZ,solo,0,5,95,,,500,2019-11-05,2019-12-24,1,0.0,0,1,43.2364,76.9457,,Almaty,,,http://ny42km.kz,2020-01-01 12:00:00,42.60,480,480,0,61200
45,Navyfrog Trail Challenges 2020 - Navyfrog Trail Challenges 50k 50.60 K,https://itra.run/race/13155,50.60 km, 02/01/2020,13155,NavyFroG Trail Challenges 50K,2020,5,TH,solo,25,45,30,no,no,1000,2020-01-15,2020-02-29,0,0.0,0,1,13.1857,101.121,,Chonburi,Chonburi,,,2020-01-02 21:00:00,50.60,2440,2440,2,54000
46,Navyfrog Trail Challenges 2020 - Navyfrog Trail Challenges 50k 50.60 K,https://itra.run/race/13155,50.60 km, 02/01/2020,13155,NavyFroG Trail Challenges 50K,2020,5,TH,solo,25,45,30,no,no,1000,2020-01-15,2020-02-29,0,0.0,0,1,13.1857,101.121,,Chonburi,Chonburi,,,2020-01-02 21:00:00,50.60,2440,2440,2,54000
47,Navyfrog Trail Challenges 2021 - Navyfrog Trail Challenges 50k 50.20 K,https://itra.run/race/13155,50.20 km, 28/03/2021,13155,NavyFroG Trail Challenges 50K,2020,5,TH,solo,25,45,30,no,no,1000,2020-01-15,2020-02-29,0,0.0,0,1,13.1857,101.121,,Chonburi,Chonburi,,,2020-01-02 21:00:00,50.60,2440,2440,2,54000
48,Navyfrog Trail Challenges 2021 - Navyfrog Trail Challenges 50k 50.20 K,https://itra.run/race/13155,50.20 km, 28/03/2021,13155,NavyFroG Trail Challenges 50K,2020,5,TH,solo,25,45,30,no,no,1000,2020-01-15,2020-02-29,0,0.0,0,1,13.1857,101.121,,Chonburi,Chonburi,,,2020-01-02 21:00:00,50.60,2440,2440,2,54000
49,S1 Trail La Corsa Della Bora 2020 - Ultra 166.30 K,https://itra.run/race/12961,166.30 km, 04/01/2020,12961,Ultra,2020,5,IT,solo,10,40,50,,,150,2020-01-05,2019-11-30,1,0.0,0,1,45.7754,13.6456,,VISOGLIANO,VISOGLIANO,,http://www.s1trail.com,2020-01-04 06:00:00,166.30,6750,7110,6,147540
50,S1 Trail La Corsa Della Bora 2020 - Ipertrail 178.60 K,https://itra.run/race/18183,178.60 km, 04/01/2020,18183,Ipertrail,2020,6,IT,solo,5,60,35,,,75,2019-04-04,2019-12-23,1,0.0,0,1,45.65,13.7707,,Gorizia,Trieste,,http://www.s1trail.com,2020-01-04 00:00:00,178.60,8080,8060,6,165000
51,Ultra-Trail® Tai Mo Shan 2020 - Ttf 109.10 K,https://itra.run/race/5253,109.10 km, 04/01/2020,5253,TTF,2020,5,HK,solo,10,80,10,UTMT,,200,2019-05-08,2019-11-15,0,0.0,0,1,22.3979,114.194,,Tsuen Wan,Fo Tan,,,2020-01-04 16:00:00,109.10,5320,5430,5,122400
52,Ultra-Trail® Tai Mo Shan 2020 - Ttf 109.10 K,https://itra.run/race/5253,109.10 km, 04/01/2020,5253,TTF,2020,5,HK,solo,10,80,10,UTMT,,200,2019-05-08,2019-11-15,0,0.0,0,1,22.3979,114.194,,Tsuen Wan,Fo Tan,,,2020-01-04 16:00:00,109.10,5320,5430,5,122400
53,Ultra-Trail® Tai Mo Shan 2021 - Ttf 118.50 K,https://itra.run/race/5253,118.50 km, 30/06/2021,5253,TTF,2020,5,HK,solo,10,80,10,UTMT,,200,2019-05-08,2019-11-15,0,0.0,0,1,22.3979,114.194,,Tsuen Wan,Fo Tan,,,2020-01-04 16:00:00,109.10,5320,5430,5,122400
54,Ultra-Trail® Tai Mo Shan 2021 - Ttf 118.50 K,https://itra.run/race/5253,118.50 km, 30/06/2021,5253,TTF,2020,5,HK,solo,10,80,10,UTMT,,200,2019-05-08,2019-11-15,0,0.0,0,1,22.3979,114.194,,Tsuen Wan,Fo Tan,,,2020-01-04 16:00:00,109.10,5320,5430,5,122400
55,Ultra-Trail® Tai Mo Shan 2020 - Utmt 152.00 K,https://itra.run/race/5252,152.00 km, 04/01/2020,5252,UTMT,2020,6,HK,solo,10,80,10,UTMT,,200,0019-05-08,2019-11-25,1,0.0,0,1,22.3979,114.194,,Fo Tan,Fo Tan,,,2020-01-04 08:00:00,152.00,7630,7600,6,151200
56,Ultra-Trail® Tai Mo Shan 2020 - Utmt 152.00 K,https://itra.run/race/5252,152.00 km, 04/01/2020,5252,UTMT,2020,6,HK,solo,10,80,10,UTMT,,200,0019-05-08,2019-11-25,1,0.0,0,1,22.3979,114.194,,Fo Tan,Fo Tan,,,2020-01-04 08:00:00,152.00,7630,7600,6,151200
57,Ultra-Trail® Tai Mo Shan 2021 - Utmt 167.60 K,https://itra.run/race/5252,167.60 km, 30/06/2021,5252,UTMT,2020,6,HK,solo,10,80,10,UTMT,,200,0019-05-08,2019-11-25,1,0.0,0,1,22.3979,114.194,,Fo Tan,Fo Tan,,,2020-01-04 08:00:00,152.00,7630,7600,6,151200
58,Ultra-Trail® Tai Mo Shan 2021 - Utmt 167.60 K,https://itra.run/race/5252,167.60 km, 30/06/2021,5252,UTMT,2020,6,HK,solo,10,80,10,UTMT,,200,0019-05-08,2019-11-25,1,0.0,0,1,22.3979,114.194,,Fo Tan,Fo Tan,,,2020-01-04 08:00:00,152.00,7630,7600,6,151200
59,Tanner Trail Coast By Merrell 2020 - 42k 39.00 K,https://itra.run/race/14579,39.00 km, 04/01/2020,14579,42K,2020,4,CL,solo,5,15,80,,,90,2019-05-31,2019-10-30,0,0.0,0,1,-32.5796,-71.4531,,Cachagua,Cachagua,,http://www.paysport.cl/races/102-tanner-trail-coast-by-merrell/,2020-01-04 08:00:00,39.00,1570,1570,2,0
60,Tanner Trail Coast By Merrell 2020 - 10k 9.70 K,https://itra.run/race/14179,9.70 km, 04/01/2020,14179,10K,2020,3,CL,solo,5,15,80,Los Manantiales,,100,2019-04-30,2019-10-28,0,0.0,0,1,-32.5796,-71.4531,,Cachagua,Cachagua,,http://www.paysport.cl/races/102-tanner-trail-coast-by-merrell/,2020-01-04 10:30:00,9.70,240,240,0,0
61,Tanner Trail Coast By Merrell 2020 - 21k 23.20 K,https://itra.run/race/14181,23.20 km, 04/01/2020,14181,21K,2020,3,CL,solo,6,16,78,,,140,2019-04-30,2019-10-28,0,0.0,0,1,-32.5528,-71.4588,,,,,http://www.paysport.cl/races/102-tanner-trail-coast-by-merrell/,2020-01-04 10:00:00,23.20,770,770,1,0
62,2nd Mizuno Hong Kong Trail Championships  2020 - 53km 53.70 K,https://itra.run/race/16939,53.70 km, 04/01/2020,16939,53km,2020,5,HK,solo,5,50,45,,Hong Kong Trail Championships,500,2020-02-04,2020-02-04,0,0.0,0,1,22.305,114.162,,Kowloon,,,https://hkaaa.com/en/comp_online_apply_intro.php?id=134,2020-01-04 07:00:00,53.70,2580,2580,3,68400
63,2nd Mizuno Hong Kong Trail Championships  2020 - 19km 18.60 K,https://itra.run/race/21637,18.60 km, 04/01/2020,21637,19km,2020,5,HK,solo,5,50,45,,Hong Kong Trail Championships,500,2020-02-04,2020-02-04,0,0.0,0,1,0.0,0.0,,bride pool car park,bride pool car park,,https://hkaaa.com/en/comp_online_apply_intro.php?id=134,2020-01-04 08:00:00,18.60,890,890,1,50400
64,"Dragon,tiger,phoenix Trail  2020 - 76k 77.60 K",https://itra.run/race/23039,77.60 km, 04/01/2020,23039,76K,2020,9,TW,solo,8,8,84,,,300,2019-10-09,2019-10-10,0,0.0,0,1,0.0,0.0,,Atayal Aboriginal CulturalIndustry Park,Atayal Aboriginal CulturalIndustry Park,,https://www.beclass.com/rid=22416035d368a0cce223,2020-01-04 16:00:00,77.60,5510,5520,4,90000
65,"Dragon,tiger,phoenix Trail  2020 - 90k 92.50 K",https://itra.run/race/23041,92.50 km, 04/01/2020,23041,90K,2020,10,TW,solo,14,13,73,,,300,2019-10-09,2019-10-10,0,0.0,0,1,0.0,0.0,,Atayal Aboriginal CulturalIndustry Park,Atayal Aboriginal CulturalIndustry Park,,https://www.beclass.com/rid=22416035d368a0cce223,2020-01-04 11:00:00,92.50,6640,6640,5,108000
66,Trail @ Braemar Hill 2020 - Trail @ Braemar Hill 45  Solo 47.10 K,https://itra.run/race/17329,47.10 km, 04/01/2020,17329,Trail @ Braemar Hill 45  Solo,2020,4,HK,solo,10,0,90,,,500,2019-09-01,2020-01-03,0,0.0,0,1,22.2864,114.206,,Braemar Hill,,,https://tgr.run/trail/,2020-01-04 08:00:00,47.10,2010,2020,2,72000
67,Trail @ Braemar Hill 2020 - Trail @ Braemar Hill 45  Pairs 47.10 K,https://itra.run/race/23145,47.10 km, 04/01/2020,23145,Trail @ Braemar Hill 45  Pairs,2020,4,HK,team,10,0,90,,,500,2019-09-01,2020-01-03,0,0.0,0,1,22.2864,114.206,,Braemar Hill,,,https://tgr.run/trail/,2020-01-04 08:00:00,47.10,2010,2020,2,72000
68,San Tan Scramble 2020 - 50k 51.30 K,https://itra.run/race/2642,51.30 km, 04/01/2020,2642,50K,2020,2,US,solo,0,0,100,,,80,2019-07-30,2020-01-01,1,0.0,0,1,33.2484,-111.634,,Queen Creek,,,https://ultrasignup.com/register.aspx?did=69324,2020-01-04 07:00:00,51.30,1050,1050,1,32400
69,San Tan Scramble 2020 - 50k 51.30 K,https://itra.run/race/2642,51.30 km, 04/01/2020,2642,50K,2020,2,US,solo,0,0,100,,,80,2019-07-30,2020-01-01,1,0.0,0,1,33.2484,-111.634,,Queen Creek,,,https://ultrasignup.com/register.aspx?did=69324,2020-01-04 07:00:00,51.30,1050,1050,1,32400
70,San Tan Scramble 2021 - 50k 50.10 K,https://itra.run/race/2642,50.10 km, 02/01/2021,2642,50K,2020,2,US,solo,0,0,100,,,80,2019-07-30,2020-01-01,1,0.0,0,1,33.2484,-111.634,,Queen Creek,,,https://ultrasignup.com/register.aspx?did=69324,2020-01-04 07:00:00,51.30,1050,1050,1,32400
